site_code year month day hour minute second datetime time_decimal air_sample_container_id value value_unc latitude longitude altitude elevation intake_height method event_number instrument analysis_datetime qcflag
LEF 2011 11 30 16 43 0 2011-11-30T16:43:00Z 2011.914237062405 5101-99 394.82 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 327818 L10 2011-12-16T11:51:00 .NP
LEF 2011 12 7 16 35 0 2011-12-07T16:35:00Z 2011.9333999238966 231-99 400.96 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 328457 L8 2012-01-03T11:50:00 .NP
LEF 2011 12 7 16 35 0 2011-12-07T16:35:00Z 2011.9333999238966 738-99 401.13 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 328458 L8 2012-01-03T12:05:00 .NP
LEF 2011 12 14 17 4 0 2011-12-14T17:04:00Z 2011.9526331811264 1573-99 411.83 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 328460 L8 2012-01-03T12:20:00 .XP
LEF 2011 12 14 17 4 0 2011-12-14T17:04:00Z 2011.9526331811264 2271-99 411.88 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 328459 L8 2012-01-03T12:35:00 .XP
LEF 2011 12 22 17 23 0 2011-12-22T17:23:00Z 2011.9745871385085 1175-99 399.24 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 329228 L10 2012-01-13T14:16:00 .NP
LEF 2011 12 22 17 23 0 2011-12-22T17:23:00Z 2011.9745871385085 1474-99 399.5 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 329229 L10 2012-01-13T14:32:00 .NP
LEF 2012 1 4 18 30 0 2012-01-04T18:30:00Z 2012.0103028233152 2663-99 396.76 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 329230 L10 2012-01-13T13:42:00 ..P
LEF 2012 1 4 18 30 0 2012-01-04T18:30:00Z 2012.0103028233152 4160-99 396.9 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 329231 L10 2012-01-13T13:58:00 ..P
LEF 2012 1 11 18 0 0 2012-01-11T18:00:00Z 2012.0293715846994 4275-99 401.81 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330251 L8 2012-01-31T10:58:00 ..P
LEF 2012 1 11 18 0 0 2012-01-11T18:00:00Z 2012.0293715846994 4450-99 401.88 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330252 L8 2012-01-31T11:14:00 ..P
LEF 2012 1 18 17 10 0 2012-01-18T17:10:00Z 2012.0484023983 3391-99 399.07 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330249 L8 2012-01-31T10:28:00 .NP
LEF 2012 1 18 17 10 0 2012-01-18T17:10:00Z 2012.0484023983 4656-99 399.02 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330250 L8 2012-01-31T10:43:00 .NP
LEF 2012 1 24 16 54 0 2012-01-24T16:54:00Z 2012.0647654826957 2409-99 396.94 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330956 L10 2012-02-08T12:06:00 .NP
LEF 2012 1 24 16 54 0 2012-01-24T16:54:00Z 2012.0647654826957 2410-99 396.84 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330957 L10 2012-02-08T12:23:00 .NP
LEF 2012 2 1 16 38 0 2012-02-01T16:38:00Z 2012.086593047966 3557-99 399.6 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330954 L10 2012-02-08T14:16:00 .NP
LEF 2012 2 1 16 38 0 2012-02-01T16:38:00Z 2012.086593047966 3558-99 399.46 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 330955 L10 2012-02-08T14:32:00 .NP
LEF 2012 2 8 16 46 0 2012-02-08T16:46:00Z 2012.1057339101396 4473-99 398.6 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 331676 L8 2012-02-28T14:23:00 .NP
LEF 2012 2 8 16 46 0 2012-02-08T16:46:00Z 2012.1057339101396 4474-99 398.39 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 331677 L8 2012-02-28T14:38:00 .NP
LEF 2012 2 15 17 14 0 2012-02-15T17:14:00Z 2012.1249127200972 4095-99 406.92 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 331678 L8 2012-02-28T14:53:00 .NP
LEF 2012 2 15 17 14 0 2012-02-15T17:14:00Z 2012.1249127200972 4096-99 407.32 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 331679 L8 2012-02-28T15:09:00 .NP
LEF 2012 2 22 16 44 0 2012-02-22T16:44:00Z 2012.1439814814814 2683-99 402.12 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 332201 L8 2012-03-09T16:16:00 .NP
LEF 2012 2 22 16 44 0 2012-02-22T16:44:00Z 2012.1439814814814 2684-99 401.98 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 332202 L8 2012-03-09T16:31:00 .NP
LEF 2012 2 28 16 40 0 2012-02-28T16:40:00Z 2012.1603673345476 6157-66 424.2 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 332199 L8 2012-03-09T14:10:00 +NP
LEF 2012 2 28 16 40 0 2012-02-28T16:40:00Z 2012.1603673345476 6158-66 401.67 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 332200 L8 2012-03-09T14:25:00 -NP
LEF 2012 3 7 17 17 0 2012-03-07T17:17:00Z 2012.1822954614452 725-99 400.67 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333016 L8 2012-03-22T13:09:00 .NP
LEF 2012 3 7 17 17 0 2012-03-07T17:17:00Z 2012.1822954614452 726-99 400.57 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333017 L8 2012-03-22T13:24:00 .NP
LEF 2012 3 14 16 51 0 2012-03-14T16:51:00Z 2012.2013718123862 3703-99 407.56 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333018 L8 2012-03-22T12:39:00 .NP
LEF 2012 3 14 16 51 0 2012-03-14T16:51:00Z 2012.2013718123862 3704-99 407.56 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333019 L8 2012-03-22T12:54:00 .NP
LEF 2012 3 21 15 52 0 2012-03-21T15:52:00Z 2012.2203855494838 5403-99 398.7 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333601 L8 2012-04-06T13:40:00 .NP
LEF 2012 3 21 15 52 0 2012-03-21T15:52:00Z 2012.2203855494838 5404-99 398.42 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333602 L8 2012-04-06T13:55:00 .NP
LEF 2012 3 28 16 34 0 2012-03-28T16:34:00Z 2012.23959092289 5217-99 401.51 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333597 L8 2012-04-06T13:09:00 .NP
LEF 2012 3 28 16 34 0 2012-03-28T16:34:00Z 2012.23959092289 5218-99 401.55 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 333598 L8 2012-04-06T13:25:00 .NP
LEF 2012 4 4 15 19 0 2012-04-04T15:19:00Z 2012.2585743017607 4616-99 400.45 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 334217 L8 2012-04-24T11:59:00 .NP
LEF 2012 4 4 15 19 0 2012-04-04T15:19:00Z 2012.2585743017607 4766-99 400.4 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 334218 L8 2012-04-24T12:14:00 .NP
LEF 2012 4 11 16 21 0 2012-04-11T16:21:00Z 2012.2778176229508 1248-99 400.68 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 334219 L8 2012-04-24T11:29:00 -NP
